clip_id,split,pc1,pc2
184MlJCcboQ.000,train,3.2978096,-11.256589
186c7kCyCHQ.005,train,-5.291638,1.9603493
19cplBTXyoY.002,train,15.215578,1.8200527
19pTUX8KfYM.000,train,-8.638582,-2.5262556
1AMp8Y_0UGc.000,train,0.79630286,-2.4245007
1AMp8Y_0UGc.002,train,6.0926366,-0.55269593
1AMp8Y_0UGc.004,train,6.063278,-2.2618008
1CYzbX8AaP8.001,train,1.4978662,5.53288
1CYzbX8AaP8.003,train,-8.08043,8.189684
1DCnIad1Y0w.002,train,11.701512,2.1125143
1Gn4GX8miWQ.000,train,-7.506005,-3.1540055
1Gn4GX8miWQ.001,train,-8.343671,-4.895604
1Gn4GX8miWQ.002,train,-8.622404,-1.3079135
1Gn4GX8miWQ.003,train,-9.738922,-3.9192483
1Gn4GX8miWQ.004,train,-8.933451,-2.33183
1Gn4GX8miWQ.005,train,-8.268072,-1.5766917
1Kb5d-w3YJ8.002,train,-2.604056,4.5096326
1Lv72Si4GnY.001,train,22.739725,0.34296563
1OGu_7IljCo.004,train,-1.7279931,-3.9080002
1RMdiCbNNh4.003,train,8.576566,-8.143497
1RMdiCbNNh4.005,train,2.4568868,-9.274998
1S0SxmfbOus.002,train,-5.1335936,-4.300834
1UaqZEUUk9I.000,train,3.1773465,5.5403333
1UaqZEUUk9I.002,train,-2.7308543,5.554518
1W7XLdNpEgc.001,train,12.308756,6.578998
1W7XLdNpEgc.005,train,13.587404,6.5856123
1Wh2mIFrGvk.001,train,18.505924,5.4053345
1XqMZQu_pP4.002,train,-0.7476384,-11.037187
1YsZ4GPpyBA.004,train,-6.1481247,-10.481881
1YsZ4GPpyBA.005,train,-5.5603127,-11.881388
1ZqHFoxLz54.000,train,8.387478,-3.3606904
1cqwKxx6GF8.001,train,-2.7481148,1.6849091
1cqwKxx6GF8.004,train,-2.7935653,5.6692476
1cqwKxx6GF8.005,train,-6.7050066,-0.32252494
1dOaM7zWPo8.000,train,-8.819141,1.531505
1eOvtoZCie8.000,train,-1.5823466,-6.8968205
1eOvtoZCie8.002,train,-3.5589151,-8.368184
1eOvtoZCie8.004,train,-8.309792,-8.102857
1eOvtoZCie8.005,train,-1.0339139,-5.0747933
1fsFL_qNYlQ.001,train,-5.831355,-9.554487
1fsFL_qNYlQ.005,train,-4.5435305,-11.353823
1hpZ2ecWqtI.002,train,-6.3908916,-4.6184363
1hpZ2ecWqtI.003,train,-4.436104,-1.9814564
1hpZ2ecWqtI.005,train,-4.797129,-4.403087
1izSTcQI7H4.000,train,-11.219301,5.903372
1izSTcQI7H4.004,train,-13.213157,7.198193
1jC4vsQsjwM.002,train,-11.423539,1.9448826
1jC4vsQsjwM.004,train,-11.852893,1.8012747
1jC4vsQsjwM.005,train,-10.308285,-0.5031733
1m67onLoRwY.000,train,-10.423523,-1.5213706
1m67onLoRwY.003,train,-11.694868,-1.6767772
1mHjMNZZvFo.000,train,-0.4021233,-12.703113
1mHjMNZZvFo.003,train,-6.255786,-8.669488
1mHjMNZZvFo.004,train,-2.5953615,-9.0194
1mHjMNZZvFo.005,train,-3.7718666,-10.906622
1mODTfLRGdI.000,train,-3.324237,-11.905547
1mODTfLRGdI.001,train,-4.737952,-6.737825
1mODTfLRGdI.003,train,-4.8975725,-8.622867
1mReUxIEuw0.000,train,15.127595,3.0419354
1mReUxIEuw0.005,train,17.657278,6.5402284
1mdMhaq5p4w.001,train,3.7655513,-13.48638
1mdMhaq5p4w.002,train,5.759408,-11.3701515
1mdMhaq5p4w.004,train,10.811086,-7.077681
1mdMhaq5p4w.005,train,15.817008,-12.099962
1mfrM-FT-5E.000,train,-3.6522403,6.0633397
1pm5uoU85FI.000,train,-2.8664114,-2.1982205
1pm5uoU85FI.001,train,-0.43576914,-3.6718495
1pm5uoU85FI.003,train,-8.056405,-1.4429309
1q-N_zbsAg0.000,train,-4.164196,5.3874645
1q-N_zbsAg0.001,train,2.8830192,7.751165
1q-N_zbsAg0.003,train,-2.4640858,3.2654057
1q-N_zbsAg0.004,train,-4.536655,3.4132497
1sjXuXtx9-E.000,train,-2.1101701,-19.522892
1tPH6PNeOSk.002,train,7.9939675,6.5953016
1tPH6PNeOSk.004,train,1.9716923,3.4220161
1uCO2d0pFg0.000,train,-9.460388,1.3344098
1wWMWbl6ILg.004,train,6.5571175,-1.3282455
1yIGI42lzak.001,train,-0.3803133,3.795197
1yIGI42lzak.002,train,0.57210964,5.061774
1yIGI42lzak.003,train,-3.1106384,5.84976
1yIGI42lzak.005,train,-1.9027634,7.059204
1yjRBwUiYxs.005,train,-11.1522045,-0.11456326
2-LDYe7OXZU.000,train,-8.514752,-0.11739543
2-LDYe7OXZU.001,train,-7.5563216,-1.7374617
2-LDYe7OXZU.003,train,-7.40764,1.8707442
2-LDYe7OXZU.005,train,-8.360075,1.8341806
26ZnknvfdNM.001,train,-5.3825054,-0.8590338
26ZnknvfdNM.002,train,-6.3772316,0.5530343
26ZnknvfdNM.003,train,-2.8552172,0.3967088
26ZnknvfdNM.004,train,-3.1116185,0.28814209
29UCGJldICw.005,train,16.603725,-3.7825956
2AV8m02PjdU.000,train,20.348465,-10.915967
2AV8m02PjdU.002,train,23.735226,-13.658503
2AV8m02PjdU.003,train,9.386894,-12.603547
2AYq7CdNXNo.000,train,-4.1808457,-16.307026
2AYq7CdNXNo.001,train,-2.4190702,-17.68025
2AYq7CdNXNo.003,train,-4.600082,-17.441097
2AYq7CdNXNo.004,train,-3.6614554,-15.850837
2DZb5yIc6Fg.001,train,-2.348534,9.764877
2DZb5yIc6Fg.002,train,-10.143927,5.9571695
2DZb5yIc6Fg.003,train,-2.5719068,11.289791
2Fgn78rYjPM.005,train,-2.5985966,1.6409477
2GHz8LYflE0.000,train,17.450487,-8.928417
2HE6cw3HFPk.001,train,1.4606719,-6.9141765
2HE6cw3HFPk.003,train,2.4417887,-3.8816178
2IwWILRuuNU.003,train,-7.495034,-0.23984748
2IwWILRuuNU.004,train,-9.077527,-5.925896
2IwWILRuuNU.005,train,-9.080581,-0.8030881
2KSBoJZMcMU.003,train,-8.136753,0.26896578
2KSBoJZMcMU.004,train,-3.9463842,-0.44607458
2KSBoJZMcMU.005,train,-7.491464,-1.0714047
2Lgd2Ye-1L8.000,train,-8.794152,-1.5833012
2NNYN1ZCJhw.003,train,-7.4204235,-10.544287
2OAA4slRc5M.004,train,-6.4339604,4.921639
2P1FbMJLUAs.000,train,22.970592,4.7841353
2P1FbMJLUAs.003,train,22.575441,0.8367519
2P1FbMJLUAs.005,train,31.351337,3.775772
2PSGksTyrnI.001,train,-8.195985,1.4918789
2PSGksTyrnI.003,train,-6.062415,8.227932
2PSGksTyrnI.004,train,-1.6128378,8.29341
2PSGksTyrnI.005,train,-8.4743395,1.8887755
2RQGNwx_nlI.000,train,-0.7911578,-15.545016
2SzC9dm4Yy4.002,train,29.725657,-0.8709493
2T3oK1Gse2g.000,train,1.4813476,-4.1760173
2T3oK1Gse2g.002,train,12.984665,-3.739578
2TMl5EMrdVI.002,train,10.513621,6.240388
2TMl5EMrdVI.003,train,-1.8968226,7.507826
2TMl5EMrdVI.004,train,2.2241783,4.347415
2TMl5EMrdVI.005,train,7.3182464,11.786959
2TXrDZgbDHE.001,train,20.053308,-0.33511224
2TXrDZgbDHE.005,train,65.2316,23.912062
2TbU3Eg2i4A.003,train,-3.9335382,-7.2716417
2TbU3Eg2i4A.004,train,-7.9019384,1.5901651
2TbU3Eg2i4A.005,train,4.815176,6.2847056
2UqnC_rFcRQ.001,train,-2.9809422,4.655824
2UqnC_rFcRQ.002,train,-5.326072,6.8232627
2UqnC_rFcRQ.003,train,-4.797198,4.8011003
2WuhWF4fAOQ.001,train,13.205512,-1.9055437
2WuhWF4fAOQ.002,train,3.333154,-7.525083
2WuhWF4fAOQ.003,train,4.053209,-2.07774
2WuhWF4fAOQ.004,train,7.131517,-11.3288145
2_OOIcYfLV0.003,train,21.177687,-4.6012807
2bAsXLQjlt8.001,train,-12.878944,-1.1869025
2bAsXLQjlt8.002,train,-12.987465,-2.2058413
2bAsXLQjlt8.004,train,-13.9218855,-0.1905266
2bAsXLQjlt8.005,train,-10.593493,-2.7468014
2ceHmUmguzk.000,train,0.49084872,1.0171418
2ceHmUmguzk.001,train,0.26566392,-2.460828
2ceHmUmguzk.002,train,0.18712057,0.97679466
2ceHmUmguzk.005,train,-1.4297305,-3.8170924
2d6btbaNdfo.004,train,0.055878226,3.9175353
2f7rLXwzP3s.000,train,9.445471,-21.631224
2f7rLXwzP3s.002,train,6.635391,-23.956686
2fzLibPAtvI.004,train,7.9618387,4.242751
2fzLibPAtvI.005,train,11.106125,7.2882113
2hhqEWiv4eI.000,train,-11.167574,6.3635993
2hhqEWiv4eI.001,train,-13.949553,6.0137763
2hhqEWiv4eI.002,train,-4.1189504,7.6794214
2hhqEWiv4eI.004,train,-10.050464,5.391113
2kqPuht5jTg.002,train,-9.529191,-7.0504093
2kqPuht5jTg.004,train,-10.847842,-3.2152069
2kqPuht5jTg.005,train,-10.210838,-5.768849
2mfmw63l88g.001,train,-3.9100804,7.287379
2mfmw63l88g.003,train,-4.7257447,5.510778
2mfmw63l88g.004,train,-5.1294518,6.2234135
2mfmw63l88g.005,train,-2.9468234,6.4039326
2mgj9ncREyA.000,train,0.6734508,2.3411467
2mgj9ncREyA.005,train,8.156929,1.6622363
2oEUp9sGRGk.000,train,-8.337099,-0.99748605
2oEUp9sGRGk.001,train,-6.567238,-3.775524
2oiXF5_gTyk.001,train,-0.2153705,-0.6814946
2oiXF5_gTyk.002,train,10.935328,-6.0158725
2oiXF5_gTyk.003,train,-0.5633086,0.114176266
2pNKs0i3YkY.002,train,24.172216,-2.3327322
2q7ZwMoPvok.000,train,16.268837,0.9705031
2q8orkMs2Jg.000,train,8.745359,-7.7938013
2q8orkMs2Jg.003,train,28.558168,-2.0783515
2q8orkMs2Jg.005,train,15.147488,-5.73202
2r5NVi3SZ2I.000,train,-1.0864904,-2.3404584
2rV3Ibtdnvs.000,train,-11.791178,0.036292356
2uAJJH7B5aw.000,train,-5.473345,5.5746045
2uAJJH7B5aw.001,train,-4.1095347,2.4911776
2uAJJH7B5aw.003,train,-5.926208,4.5212593
2x8GZaBY6TM.001,train,-11.717688,3.524604
2x8GZaBY6TM.002,train,-4.8446484,5.178272
2x8GZaBY6TM.003,train,-10.69706,3.98057
2yUnXroXyeI.003,train,-7.6279984,1.0060729
300gK3CnzW0.000,train,-6.5340896,6.6054683
300gK3CnzW0.002,train,-2.6809626,3.469806
300gK3CnzW0.004,train,-5.501655,3.995576
32XmVytuwQc.001,train,-3.938897,-0.92375
35-2f1y0guA.000,train,-7.475356,-4.1217775
36NZ0sHWQFg.001,train,12.117707,17.427235
36sZ__mv_KY.003,train,-0.97502154,2.9799447
38fE5B4ghw0.000,train,6.002517,-13.332205
38fE5B4ghw0.002,train,8.760648,-7.0345316
38fE5B4ghw0.003,train,2.8882437,-12.395553
38fE5B4ghw0.004,train,7.9533224,-8.763588
38fE5B4ghw0.005,train,11.569311,-8.819515
39BJkEXJpgc.001,train,-8.34538,-2.962209
39BJkEXJpgc.003,train,-6.8042808,-5.84597
39BJkEXJpgc.005,train,-7.234172,-5.730425
39o1zJFeM7E.001,train,-2.5842307,-1.5740231
39o1zJFeM7E.002,train,-4.460591,-1.3595481
39o1zJFeM7E.003,train,-3.7003193,-2.4664693
39o1zJFeM7E.004,train,11.196967,24.788418
3AyjQQYmqU4.000,train,-7.1703606,-4.320317
3AyjQQYmqU4.001,train,-9.43684,-1.8294973
3AyjQQYmqU4.003,train,-9.989153,-0.5162779
3DURnr95fMg.000,train,-9.117547,3.4112225
3DURnr95fMg.002,train,2.0738766,12.044476
3DURnr95fMg.004,train,-7.542332,4.68935
3GylAjrajHs.003,train,-6.9028726,-1.8503784
3GylAjrajHs.004,train,-0.26537806,0.27614072
3HA2W1s4oP8.000,train,-8.69894,3.3794024
3HA2W1s4oP8.001,train,-11.550382,5.628358
3HA2W1s4oP8.002,train,-8.620714,6.836261
3HA2W1s4oP8.003,train,-11.231906,3.6715539
3J7Cl3FXs1o.001,train,6.2880235,9.081702
3J7Cl3FXs1o.004,train,-3.4306445,5.220085
3JAFkk42zPs.004,train,-5.27851,5.6427817
3JAFkk42zPs.005,train,-5.217289,6.784532
3JzvXA-Zfbs.000,train,-9.58837,-0.693963
3JzvXA-Zfbs.001,train,-10.019504,3.4605954
3JzvXA-Zfbs.002,train,-8.649902,2.277
3JzvXA-Zfbs.003,train,-10.506616,-1.4962404
3K16KyiAZHw.004,train,1.4944109,-13.519751
3LAaFUSGvsU.001,train,-12.777798,9.104889
3LAaFUSGvsU.003,train,-14.904008,7.66704
3LAaFUSGvsU.004,train,-12.184166,4.1314454
3OoQBXWTGfE.000,train,-7.192634,7.144254
3OoQBXWTGfE.001,train,-10.42515,8.309861
3OoQBXWTGfE.002,train,-12.344169,5.84621
3OoQBXWTGfE.004,train,-12.253421,6.114605
3P_D_bd-_NM.000,train,2.332233,1.0945474
3P_D_bd-_NM.001,train,3.5506017,-3.6411872
3P_D_bd-_NM.003,train,-0.79927635,0.47807533
3P_D_bd-_NM.005,train,-1.1876441,-1.2766429
3Q3SB1dVAng.000,train,-2.9359426,-11.308925
3Q3SB1dVAng.001,train,-1.792699,-14.705324
3Q3SB1dVAng.002,train,0.5258218,-15.677728
3Q3SB1dVAng.003,train,-1.5960245,-17.616562
3Q3SB1dVAng.005,train,0.074225746,-15.976292
3R2LrAKCWr8.001,train,-8.313559,-1.9046375
3R2LrAKCWr8.002,train,-6.918659,-4.181365
3RhBqNzCMG8.001,train,-4.891833,-12.236975
3S72dDIm1fM.000,train,-7.9743237,6.0810304
3S72dDIm1fM.001,train,-9.035237,9.278757
3S8QUGYVf_w.000,train,-11.387463,-0.8101573
3S8QUGYVf_w.001,train,-11.228157,-0.18335156
3S8QUGYVf_w.003,train,-12.244266,0.65977764
3S8QUGYVf_w.004,train,-11.917153,-0.5305428
3Sj-GZ3YXWs.000,train,-7.4071965,5.083167
3Sj-GZ3YXWs.001,train,-7.0192013,5.8460393
3Sj-GZ3YXWs.002,train,-3.8513198,5.8163157
3Sj-GZ3YXWs.004,train,-7.239131,2.250773
3Sj-GZ3YXWs.005,train,-7.034387,8.02487
3VTL2kFt17M.000,train,-0.20433815,0.89116174
3VTL2kFt17M.002,train,27.647802,9.894958
3VTL2kFt17M.004,train,10.066608,8.017652
3VTL2kFt17M.005,train,11.315095,1.9093696
3Vr5-zedeWk.000,train,-7.992114,7.505728
3Vr5-zedeWk.002,train,13.847871,18.723362
3Vr5-zedeWk.003,train,-6.9441276,6.0718617
3Vr5-zedeWk.004,train,-7.0325017,8.042265
3Vr5-zedeWk.005,train,-3.1272275,6.4176383
3VyriB3isO8.001,train,22.360165,7.080873
3VyriB3isO8.004,train,22.722528,11.585337
3WPXm_5f4Lw.002,train,44.50466,2.7109206
3WmWJ1lNy-U.000,train,-7.0916967,-3.233717
3WmWJ1lNy-U.001,train,0.5188624,-3.1739721
3WoXkI06zGk.001,train,32.33247,5.707198
3WoXkI06zGk.002,train,22.235752,4.7471666
3WoXkI06zGk.003,train,25.802513,8.507537
3ZwXifihvtA.000,train,9.487569,3.5970464
3b9fhd-EDaY.001,train,-8.533649,4.9637322
3ccY8jYkI5o.000,train,-1.7241013,-3.4425464
3ccY8jYkI5o.002,train,-1.6374154,-4.235543
3ccY8jYkI5o.004,train,4.003329,0.42694134
3ccY8jYkI5o.005,train,0.14761993,-2.9720242
3df_Uk9EmwU.000,train,17.679405,-28.404099
3df_Uk9EmwU.001,train,19.688694,-22.926723
3df_Uk9EmwU.004,train,17.29979,-23.816076
3df_Uk9EmwU.005,train,21.573195,-28.324224
3g6Ab-BIbR4.001,train,-8.632714,-5.3512278
3gKpBq-1yG4.000,train,4.503723,3.8218496
3gKpBq-1yG4.001,train,1.016607,3.5362387
3gKpBq-1yG4.002,train,6.271026,4.0973163
3gKpBq-1yG4.003,train,3.8654325,1.5308267
3gKpBq-1yG4.004,train,1.001345,2.2453
3gKpBq-1yG4.005,train,8.454404,4.7824216
3gmc2kLV4Bo.002,train,-1.488467,-10.440073
3hKgh9AB3tk.001,train,-4.373249,-2.8109872
3hKgh9AB3tk.002,train,-1.320116,-0.43203497
3hKgh9AB3tk.005,train,-4.749398,0.34955904
3lV-sr3NOUo.003,train,-8.057596,3.0131116
3lV-sr3NOUo.004,train,-6.347271,6.1733804
3nxH1f6IQjQ.000,train,-6.8920593,-3.6192794
3orJLMVqWYw.000,train,16.38557,6.318425
3orJLMVqWYw.004,train,4.9509344,2.2009284
3pJZOCtAzYE.001,train,5.66322,-6.6706653
3tPq9fNOXZQ.001,train,-0.45307022,3.613336
3tPq9fNOXZQ.002,train,-4.0169497,-3.2646775
3tPq9fNOXZQ.003,train,-5.9273515,0.6995088
3tPq9fNOXZQ.005,train,1.5035012,4.0323224
3taD1fEPfC8.001,train,-2.6165383,-3.4738972
3taD1fEPfC8.002,train,-0.6051933,-2.4793885
3taD1fEPfC8.003,train,-8.138343,-3.6417582
3taD1fEPfC8.004,train,-2.4789488,-4.334739
3wRj39GKLJ0.001,train,0.023063734,5.5091386
3wgZrRMosvY.002,train,-1.0760926,-1.9536148
3wgZrRMosvY.003,train,8.101242,2.4182847
3y3au0hVfm8.001,train,-3.5150254,-10.037841
3ySH8eJQRCI.001,train,-9.08983,5.945598
3ySH8eJQRCI.002,train,-10.654956,7.7224536
3ySH8eJQRCI.003,train,-11.606178,5.8366323
3ySH8eJQRCI.004,train,-12.1421,4.612199
3ySH8eJQRCI.005,train,-8.927702,8.121993
3yU-7AXnFCM.002,train,20.558544,13.635756
3yU-7AXnFCM.003,train,-0.9786044,-4.1783557
3zAyM2edy1g.000,train,7.7282124,10.385146
3zAyM2edy1g.001,train,21.451605,16.544342
3zAyM2edy1g.004,train,5.0790205,8.173497
40rn4A64Bdk.001,train,-2.4066353,-6.5476055
40rn4A64Bdk.003,train,-1.07063,-12.424366
41NNb7cucVo.000,train,14.820815,-5.8670597
41NNb7cucVo.001,train,6.5559635,-7.9520707
41NNb7cucVo.002,train,7.4979014,-6.7801795
41NNb7cucVo.003,train,11.387779,-8.378143
43tayteIFRk.005,train,-11.871805,10.658976
44rxmXiga90.001,train,-9.016778,6.709332
44rxmXiga90.002,train,-0.7315214,5.1573315
44rxmXiga90.003,train,-7.5144987,7.1738687
44rxmXiga90.004,train,-8.680835,7.5841537
44rxmXiga90.005,train,0.25710237,10.199841
45SH4ohAH3M.000,train,-4.6427484,-2.5627396
45SH4ohAH3M.001,train,-6.163363,0.82863474
45SH4ohAH3M.005,train,-5.0666113,-3.2122266
48S9_KZvzVw.001,train,-11.32001,0.4107783
48S9_KZvzVw.003,train,-12.006169,1.928652
48S9_KZvzVw.004,train,-10.607937,2.751987
48S9_KZvzVw.005,train,-10.717342,0.050975442
495hLlCEW64.001,train,8.302051,0.76659733
495hLlCEW64.002,train,17.409847,0.97002685
495hLlCEW64.003,train,2.6108084,-2.1883094
4CSV8L7aVik.000,train,19.263498,-14.788022
4CiR99jTzso.000,train,34.94744,3.31732
4F-WBGPXiqQ.001,train,-7.6497364,-1.7894666
4ICb270oLpE.000,train,-5.4227757,-8.531259
4ICb270oLpE.002,train,-6.54675,-8.904714
4JYmE9a21aI.002,train,-7.6192822,-6.3076143
4JYmE9a21aI.004,train,-10.1873665,-5.8346624
4JjpfL4y3XM.000,train,0.34043097,2.0493011
4JjpfL4y3XM.001,train,3.2069046,3.584897
4KD3XCMsIBs.004,train,6.580328,-9.71679
4LZJvOecyM8.001,train,4.627884,5.430583
4LZJvOecyM8.002,train,14.840802,7.260224
4LZJvOecyM8.005,train,29.453968,14.148333
